customerkey,macro_segment,persona_label,micro_segment_id,clv_simple,churn_risk_heuristic,rfm_sum,total_revenue,age,annual_income_usd,education_level,market,gender
25598,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_Master_US_F,464899.3312500001,0.4628729281767956,14,1060.6875,28,77945,Master,US,F
25599,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_AU_F,462155.57325,0.4396685082872928,14,1054.4275,48,63652,Some College,AU,F
25603,VIP,Middle_Age_Mainstream,VIP_Middle_Age_Mainstream_Some College_CA_M,466082.74125,0.4197790055248618,14,1063.3875,23,18608,Some College,CA,M
25604,VIP,Budget_Conscious_Families,VIP_Budget_Conscious_Families_Some College_US_M,462155.57325,0.4197790055248618,14,1054.4275,40,111984,Some College,US,M
25636,VIP,Price_Sensitive_Shoppers,VIP_Price_Sensitive_Shoppers_Bachelor_US_F,462155.57325,0.4429834254143646,14,1054.4275,40,94490,Bachelor,US,F
25687,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,13127.085,0.4562430939226519,11,29.950000000000003,18,92007,High School,US,M
25693,VIP,Budget_Conscious_Families,VIP_Budget_Conscious_Families_Some College_US_M,553879.71,0.4330386740331491,14,1263.6999999999998,32,117691,Some College,US,M
25700,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_Some College_CA_F,556132.572,0.4297237569060773,14,1268.84,44,34337,Some College,CA,F
25777,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Master_US_F,913438.32606,0.4595580110497237,14,2084.0482,44,26442,Master,US,F
25786,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,913455.85806,0.4197790055248618,15,2084.0882,36,118027,Some College,US,M
25789,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_AU_M,20586.951,0.4429834254143646,11,46.97,47,72749,High School,AU,M
25792,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_M,42501.951,0.4462983425414364,12,96.97,37,82099,Some College,US,M
25851,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,21906.234,0.4628729281767956,11,49.98,39,23231,Bachelor,US,F
25856,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_High School_CA_F,332340.97500000003,0.4230939226519337,13,758.25,44,112563,High School,CA,F
25950,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Master_US_M,57189.384,0.41646408839779,13,130.48,51,98073,Master,US,M
26072,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,21906.234,0.4496132596685083,11,49.98,29,54433,High School,US,F
26092,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_High School_AU_F,41616.58500000001,0.4264088397790055,12,94.95,32,141742,High School,AU,F
26119,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_M,43213.83786,0.4264088397790055,12,98.5942,29,26858,High School,US,M
26122,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_US_M,41026.72086,0.4131491712707182,12,93.6042,34,63050,Bachelor,US,M
26126,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_US_M,25412.634,0.4396685082872928,12,57.98,58,109123,Some College,US,M
26129,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,18838.134,0.4230939226519337,11,42.98,46,114944,High School,US,F
26146,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_F,30676.617,0.436353591160221,12,69.99,23,22320,Master,US,F
26194,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,51232.887,0.4562430939226519,12,116.89,30,64662,High School,US,M
26243,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_US_M,22909.941000000003,0.4529281767955801,11,52.27,43,100682,Some College,US,M
26251,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,31826.80386,0.436353591160221,12,72.6142,26,126137,High School,US,M
26280,VIP,Middle_Age_Mainstream,VIP_Middle_Age_Mainstream_Master_US_M,547215.0078599999,0.4131491712707182,14,1248.4942,29,123192,Master,US,M
26281,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,560059.7400000001,0.4264088397790055,14,1277.8,57,99095,Bachelor,US,M
26282,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Bachelor_CA_M,73460.87703000002,0.4131491712707182,13,167.60410000000002,33,71090,Bachelor,CA,M
26285,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_F,552301.12872,0.4496132596685083,14,1260.0984,51,68301,High School,US,F
26286,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,572235.714,0.4197790055248618,14,1305.58,55,92014,Some College,US,M
26290,VIP,Budget_Conscious_Families,VIP_Budget_Conscious_Families_Bachelor_US_M,540046.26072,0.4297237569060773,14,1232.1383999999998,28,124770,Bachelor,US,M
26298,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_F,556132.572,0.4529281767955801,14,1268.84,26,67089,Some College,US,F
26299,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,610324.6414499999,0.436353591160221,14,1392.4815,35,65019,Some College,US,M
26300,VIP,Budget_Conscious_Families,VIP_Budget_Conscious_Families_Master_AU_F,547215.0078599999,0.4628729281767956,14,1248.4942,24,111648,Master,AU,F
26302,VIP,Budget_Conscious_Families,VIP_Budget_Conscious_Families_High School_US_M,574616.6910899999,0.4264088397790055,14,1311.0123,40,111736,High School,US,M
26304,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_AU_F,532468.755,0.4131491712707182,14,1214.85,35,59003,Bachelor,AU,F
26305,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_Some College_US_F,540046.26072,0.4230939226519337,14,1232.1383999999998,43,28423,Some College,US,F
26355,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_M,27452.569860000003,0.4628729281767956,12,62.6342,57,15000,Bachelor,US,M
26388,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_AU_F,922649.46354,0.4496132596685083,15,2105.0638000000004,49,79165,High School,AU,F
26406,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,931893.47352,0.4197790055248618,15,2126.1544,45,35919,High School,US,M
26426,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Bachelor_US_F,30676.617,0.4595580110497237,12,69.99,18,105949,Bachelor,US,F
26431,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Doctorate_CA_M,20845.548,0.4264088397790055,11,47.56,46,16897,Doctorate,CA,M
26524,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Doctorate_AU_M,23913.648,0.4131491712707182,11,54.56,60,126636,Doctorate,AU,M
26548,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_AU_M,236677.617,0.4131491712707182,13,539.99,18,64222,High School,AU,M
26549,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_US_M,269574.74946,0.4595580110497237,13,615.0462,48,46624,High School,US,M
26553,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_M,44533.12086,0.4297237569060773,12,101.6042,36,55639,Bachelor,US,M
26561,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_F,250685.68500000003,0.4264088397790055,13,571.95,27,44313,Some College,US,F
26569,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_F,453238.00911,0.436353591160221,14,1034.0817,49,127594,Bachelor,US,F
26570,VIP,Social_Media_Influencers,VIP_Social_Media_Influencers_Some College_CA_F,462155.57325,0.4330386740331491,14,1054.4275,62,88548,Some College,CA,F
26571,VIP,Social_Media_Influencers,VIP_Social_Media_Influencers_Some College_US_M,453827.87325,0.4562430939226519,14,1035.4275,49,77969,Some College,US,M
26585,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_US_M,438491.75625,0.41646408839779,14,1000.4375,33,32479,Bachelor,US,M
26588,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_F,453238.00911,0.4396685082872928,14,1034.0817,26,72653,High School,US,F
26589,VIP,Middle_Age_Mainstream,VIP_Middle_Age_Mainstream_Bachelor_US_F,469733.07897,0.4628729281767956,14,1071.7159,40,47608,Bachelor,US,F
26593,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_AU_F,34866.76500000001,0.41646408839779,12,79.55,49,15000,Some College,AU,F
26644,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Master_US_F,335439.75600000005,0.4197790055248618,13,765.32,33,50303,Master,US,F
26645,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_High School_US_M,332949.5107200001,0.4496132596685083,13,759.6384,34,95763,High School,US,M
26646,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_AU_M,395061.7050000001,0.436353591160221,14,901.35,74,61363,Some College,AU,M
26647,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Master_US_M,367950.30786,0.4595580110497237,14,839.4942,53,69505,Master,US,M
26652,VIP,Middle_Age_Mainstream,VIP_Middle_Age_Mainstream_Some College_US_F,453827.87325,0.4230939226519337,14,1035.4275,54,111014,Some College,US,F
26681,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Master_US_M,325372.00500000006,0.4562430939226519,13,742.35,19,104748,Master,US,M
26755,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_F,54340.434,0.4297237569060773,13,123.98,29,143212,Bachelor,US,F
26808,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_F,14893.434,0.4628729281767956,11,33.98,39,15000,Master,US,F
26819,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_CA_M,49038.14358,0.4264088397790055,12,111.8826,28,43131,Some College,CA,M
26823,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_F,1059684.1338600002,0.4330386740331491,15,2417.7142000000003,60,106364,High School,US,F
26846,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_AU_F,24139.898460000004,0.436353591160221,11,55.0762,56,88804,Bachelor,AU,F
26877,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_CA_F,18833.751,0.4562430939226519,11,42.97,34,71383,Bachelor,CA,F
26888,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_M,18833.751,0.4264088397790055,11,42.97,62,53412,Bachelor,US,M
26918,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_M,280173.80772,0.4462983425414364,13,639.2284,38,82505,Bachelor,US,M
26919,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Master_US_M,261020.799,0.4330386740331491,13,595.53,73,80491,Master,US,M
26920,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,248932.485,0.41646408839779,13,567.95,40,15000,High School,US,M
26921,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Bachelor_AU_F,244992.16800000003,0.4462983425414364,13,558.96,45,81836,Bachelor,AU,F
26923,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_US_F,236677.617,0.4230939226519337,13,539.99,57,56483,High School,US,F
26957,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_F,774189.32031,0.4396685082872928,14,1766.3457,56,104017,High School,US,F
26984,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,786283.902,0.4529281767955801,14,1793.94,45,86642,Some College,US,M
26993,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Master_US_F,18243.88686,0.4595580110497237,11,41.6242,36,143036,Master,US,F
27013,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_Other,30790.575,0.4396685082872928,12,70.25,45,74577,Bachelor,US,Other
27024,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Doctorate_US_F,6381.648,0.4330386740331491,11,14.56,27,36384,Doctorate,US,F
27042,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,32206.284,0.4396685082872928,12,73.48,40,15000,High School,US,M
27187,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_M,4194.531,0.4230939226519337,11,9.57,23,41740,Some College,US,M
27302,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,19087.965,0.4330386740331491,11,43.55,18,87787,High School,US,F
27305,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,757798.7850000001,0.4264088397790055,14,1728.95,39,96730,High School,US,M
27324,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_F,931406.69754,0.4462983425414364,15,2125.0438000000004,55,53397,High School,US,F
27335,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_F,19120.48686,0.41646408839779,11,43.6242,51,59525,High School,US,F
27390,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_F,31522.536,0.4496132596685083,12,71.92,37,77027,Some College,US,F
27470,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_US_M,260328.28500000003,0.4264088397790055,13,593.95,62,87881,High School,US,M
27483,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_AU_F,272655.99846000003,0.4264088397790055,13,622.0762,31,107642,Some College,AU,F
27484,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_US_F,236677.617,0.4396685082872928,13,539.99,18,54014,Master,US,F
27486,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Bachelor_US_Other,263678.73786000005,0.4529281767955801,13,601.5942,18,48587,Bachelor,US,Other
27487,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Master_AU_F,236677.617,0.4264088397790055,13,539.99,23,139793,Master,AU,F
27488,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_CA_F,236677.617,0.4264088397790055,13,539.99,51,121896,Bachelor,CA,F
27490,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_M,240617.934,0.4264088397790055,13,548.98,30,56050,Some College,US,M
27493,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_US_F,259304.50386000003,0.4396685082872928,13,591.6142,45,114568,Bachelor,US,F
27595,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Bachelor_US_F,40352.61546,0.41646408839779,12,92.0662,61,151744,Bachelor,US,F
27635,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_High School_US_M,62988.26832,0.4264088397790055,13,143.7104,24,120673,High School,US,M
27685,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Master_CA_F,32863.734,0.4330386740331491,12,74.98,47,45512,Master,CA,F
27694,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_F,478641.87711,0.41646408839779,14,1092.0417,46,78248,Some College,US,F
27696,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_High School_US_F,465944.32611,0.4529281767955801,14,1063.0717,27,15000,High School,US,F
27697,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_M,438491.75625,0.4529281767955801,14,1000.4375,57,40806,Bachelor,US,M
27698,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_F,473880.27357,0.4496132596685083,14,1081.1779,35,74044,Bachelor,US,F
27699,At-risk,High_Value_VIPs,At-risk_High_Value_VIPs_Some College_US_F,453238.00911,0.4131491712707182,14,1034.0817,33,82271,Some College,US,F
27702,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_CA_F,453238.00911,0.4562430939226519,14,1034.0817,68,47610,High School,CA,F
27713,VIP,Young_Digital_Enthusiasts,VIP_Young_Digital_Enthusiasts_Some College_US_F,469201.77171,0.4496132596685083,14,1070.5037,45,15000,Some College,US,F
27714,At-risk,High_Value_VIPs,At-risk_High_Value_VIPs_Some College_US_M,453238.00911,0.436353591160221,14,1034.0817,51,81354,Some College,US,M
27715,VIP,Budget_Conscious_Families,VIP_Budget_Conscious_Families_Doctorate_US_F,461401.69725,0.4529281767955801,14,1052.7075,57,100066,Doctorate,US,F
27717,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Master_US_M,14827.688999999998,0.4628729281767956,11,33.83,30,101394,Master,US,M
27731,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Bachelor_US_F,30676.617,0.436353591160221,12,69.99,55,67375,Bachelor,US,F
27733,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_AU_F,68940.20700000001,0.436353591160221,13,157.29000000000002,32,70674,High School,AU,F
27743,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,453238.00911,0.4462983425414364,14,1034.0817,31,83207,Some College,US,F
27810,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_CA_F,257066.50023,0.4297237569060773,13,586.5081,37,80666,Some College,CA,F
27817,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,266942.232,0.4197790055248618,13,609.04,30,71309,Some College,US,F
27863,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,259013.385,0.41646408839779,13,590.95,49,15000,High School,US,M
27872,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,1052515.38672,0.4197790055248618,15,2401.3584,42,123476,Bachelor,US,M
27881,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,340118.25786,0.4230939226519337,14,775.9942,32,58328,Some College,US,F
27888,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_AU_M,20100.438,0.4197790055248618,11,45.86,47,35835,Some College,AU,M
27895,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_M,359385.9258600001,0.4264088397790055,14,819.9542,35,60839,High School,US,M
27898,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,333252.6390000001,0.4330386740331491,13,760.33,34,78489,Some College,US,F
27899,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,340118.25786,0.4462983425414364,14,775.9942,39,53262,Bachelor,US,F
27912,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_AU_M,35923.068,0.4131491712707182,12,81.96,44,57718,Some College,AU,M
27934,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_US_F,4374.234,0.4330386740331491,11,9.98,44,63217,Bachelor,US,F
27951,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,923221.79568,0.4297237569060773,15,2106.3696,33,87243,Bachelor,US,M
27958,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Master_US_M,18243.88686,0.4230939226519337,11,41.6242,50,46615,Master,US,M
27963,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,6381.648,0.436353591160221,11,14.56,35,86390,High School,US,F
27986,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,248932.485,0.4462983425414364,13,567.95,30,26270,High School,US,M
27987,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_AU_F,248932.485,0.4628729281767956,13,567.95,19,139188,Some College,AU,F
28034,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Master_US_F,30676.617,0.4628729281767956,12,69.99,52,112111,Master,US,F
28037,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_US_F,20797.335,0.4297237569060773,11,47.45,39,64966,Bachelor,US,F
28046,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_US_F,30676.617,0.4330386740331491,12,69.99,41,86296,Some College,US,F
28070,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,1059684.1338600002,0.4462983425414364,15,2417.7142000000003,53,33694,High School,US,M
28071,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_F,1056304.1395800002,0.4429834254143646,15,2410.0026000000003,32,94243,Some College,US,F
28078,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_AU_M,1074126.11886,0.4230939226519337,15,2450.6642,20,102053,Some College,AU,M
28081,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Bachelor_CA_F,22335.768,0.4297237569060773,11,50.96,41,76389,Bachelor,CA,F
28103,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_AU_F,532468.755,0.436353591160221,14,1214.85,42,103873,Some College,AU,F
28119,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_CA_F,251423.86986,0.4429834254143646,13,573.6342,37,68189,Some College,CA,F
28120,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_High School_US_F,236677.617,0.4562430939226519,13,539.99,58,71031,High School,US,F
28125,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,4374.234,0.4330386740331491,11,9.98,18,51484,High School,US,F
28131,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,1071939.0018600002,0.4462983425414364,15,2445.6742000000004,54,94036,Some College,US,M
28132,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_F,244558.25100000005,0.4595580110497237,13,557.97,49,45300,Some College,US,F
28154,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,1052818.515,0.4529281767955801,15,2402.05,45,89082,Some College,US,M
28155,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_F,1044937.881,0.4628729281767956,15,2384.07,18,85192,Bachelor,US,F
28156,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,1059684.1338600002,0.4529281767955801,15,2417.7142000000003,56,121619,High School,US,M
28188,At-risk,Budget_Conscious_Families,At-risk_Budget_Conscious_Families_Some College_AU_M,25016.498460000003,0.4628729281767956,12,57.0762,25,93672,Some College,AU,M
28190,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Master_US_F,1059684.1338600002,0.4628729281767956,15,2417.7142000000003,32,15000,Master,US,F
28195,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_AU_M,251423.86986,0.4595580110497237,13,573.6342,36,53767,Some College,AU,M
28196,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_F,1064770.2547200003,0.41646408839779,15,2429.3184,44,50447,Some College,US,F
28224,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,1068601.698,0.4297237569060773,15,2438.06,47,48964,Some College,US,M
28244,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Some College_US_M,1082200.9635900003,0.4330386740331491,15,2469.0873,50,108411,Some College,US,M
28247,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,1044937.881,0.4264088397790055,15,2384.07,49,15000,High School,US,M
28255,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,1101013.9830000002,0.4297237569060773,15,2512.01,42,124435,High School,US,M
28257,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,1053252.432,0.4595580110497237,15,2403.04,44,109528,High School,US,M
28264,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,1059684.1338600002,0.4396685082872928,15,2417.7142000000003,24,81081,Bachelor,US,M
28275,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,19120.48686,0.4264088397790055,11,43.6242,28,86801,High School,US,F
28284,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Master_US_M,257523.165,0.4131491712707182,13,587.55,50,77205,Master,US,M
28285,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_F,1059684.1338600002,0.41646408839779,15,2417.7142000000003,50,80130,Bachelor,US,F
28289,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_US_M,23255.01459000001,0.4230939226519337,11,53.057300000000005,48,114002,Bachelor,US,M
28296,VIP,High_Value_VIPs,VIP_High_Value_VIPs_Bachelor_US_M,1059684.1338600002,0.436353591160221,15,2417.7142000000003,31,66750,Bachelor,US,M
28297,VIP,High_Value_VIPs,VIP_High_Value_VIPs_High School_US_M,1048726.6338600002,0.4562430939226519,15,2392.7142000000003,51,95591,High School,US,M
28337,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_Some College_US_M,28476.351,0.4496132596685083,12,64.97,23,44086,Some College,US,M
28357,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Master_US_M,58508.66700000001,0.41646408839779,13,133.49,53,93218,Master,US,M
28422,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,16295.994,0.4197790055248618,11,37.18,35,65034,High School,US,F
28438,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_F,251423.86986,0.4628729281767956,13,573.6342,61,89559,Some College,US,F
28464,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,30676.617,0.4330386740331491,12,69.99,18,44320,High School,US,M
28474,At-risk,Social_Media_Influencers,At-risk_Social_Media_Influencers_Some College_US_F,249594.31800000003,0.4562430939226519,13,569.46,62,90303,Some College,US,F
28477,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,248498.56800000003,0.4628729281767956,13,566.96,34,72943,High School,US,M
28503,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Some College_US_F,269574.74946,0.4396685082872928,13,615.0462,33,129349,Some College,US,F
28508,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Bachelor_US_F,251423.86986,0.4396685082872928,13,573.6342,41,83643,Bachelor,US,F
28515,At-risk,Young_Digital_Enthusiasts,At-risk_Young_Digital_Enthusiasts_High School_US_M,259013.385,0.4131491712707182,13,590.95,29,91843,High School,US,M
28571,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_Bachelor_US_F,25016.498460000003,0.4098342541436464,12,57.0762,37,59126,Bachelor,US,F
28592,At-risk,Middle_Age_Mainstream,At-risk_Middle_Age_Mainstream_High School_US_F,14746.25286,0.4297237569060773,11,33.6442,28,85503,High School,US,F
28593,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_High School_US_F,14746.25286,0.4330386740331491,11,33.6442,29,91170,High School,US,F
28596,At-risk,Price_Sensitive_Shoppers,At-risk_Price_Sensitive_Shoppers_Some College_US_F,3484.4850000000006,0.4297237569060773,11,7.95,45,62181,Some College,US,F
